57,-1,-1,551
24,87,407,552
23,463,333,553
59,-1,332,554
-1,116,333,555
60,-1,334,556
11,-1,167,557
-1,460,333,558
-1,-1,-1,559
493,74,-1,560
-1,-1,333,561
54,-1,-1,562
57,-1,-1,563
-1,102,333,564
-1,-1,150,565
41,461,143,566
-1,460,332,567
-1,77,580,568
-1,461,-1,569
-1,-1,-1,570
24,76,247,571
27,462,112,572
47,-1,251,573
24,-1,333,574
50,-1,253,575
59,-1,333,576
42,117,129,577
6,-1,-1,578
-1,-1,154,579
495,110,-1,580
59,-1,159,581
-1,-1,-1,582
-1,125,-1,583
50,63,-1,584
-1,125,332,585
-1,120,-1,586
-1,113,117,587
57,-1,335,588
-1,58,-1,589
47,55,-1,590
-1,-1,-1,591
-1,121,-1,592
-1,75,335,593
56,75,126,594
-1,465,125,595
493,-1,129,596
-1,-1,-1,597
-1,118,183,598
-1,463,-1,599
-1,-1,448,600
-1,111,332,601
-1,-1,-1,602
-1,-1,147,603
62,-1,186,604
454,-1,333,605
-1,-1,177,606
68,131,-1,607
63,-1,332,608
64,-1,104,609
66,78,189,610
6,466,334,611
52,126,-1,612
501,-1,337,613
501,-1,448,614
29,114,-1,615
-1,469,338,616
53,-1,182,617
6,126,-1,618
29,131,-1,619
63,-1,334,620
-1,79,-1,621
-1,458,142,622
43,119,-1,623
55,68,-1,624
-1,-1,192,625
-1,458,-1,626
491,117,-1,627
33,-1,332,628
65,459,-1,629
-1,-1,-1,630
26,-1,334,631
51,459,-1,632
493,121,14,633
53,-1,-1,634
493,-1,198,635
57,-1,-1,636
24,460,-1,637
495,115,334,638
-1,82,333,639
-1,102,163,640
-1,-1,194,641
24,63,-1,642
492,458,196,643
36,115,334,644
54,-1,333,645
-1,126,333,646
53,46,-1,647
-1,54,174,648
46,-1,334,649
-1,119,166,650
48,-1,-1,651
56,124,-1,652
-1,-1,190,653
56,459,334,654
27,51,-1,655
-1,-1,-1,656
41,114,127,657
-1,54,336,658
52,-1,188,659
52,112,191,660
55,-1,333,661
50,-1,191,662
47,-1,179,663
-1,-1,332,664
-1,-1,189,665
-1,123,333,666
-1,-1,148,667
15,462,-1,668
-1,112,249,669
508,99,328,670
-1,-1,-1,671
-1,46,221,672
22,523,404,673
44,124,-1,674
39,-1,-1,675
-1,119,-1,676
593,-1,-1,677
17,49,-1,678
18,101,241,679
-1,66,-1,680
-1,523,236,681
-1,-1,208,682
599,62,-1,683
599,-1,222,684
14,-1,235,685
37,-1,233,686
17,45,228,687
-1,523,-1,688
-1,523,-1,689
-1,-1,249,690
19,111,-1,691
45,111,-1,692
-1,111,213,693
10,-1,-1,694
-1,116,475,695
41,468,-1,696
-1,48,213,697
-1,-1,234,698
607,-1,288,699
39,117,219,700
-1,80,-1,701
-1,118,-1,702
-1,-1,395,703
-1,123,366,704
611,121,191,705
599,85,-1,706
-1,122,-1,707
610,523,346,708
-1,-1,-1,709
13,-1,245,710
30,47,-1,711
600,72,229,712
19,-1,226,713
14,119,-1,714
-1,-1,229,715
52,112,-1,716
6,-1,232,717
19,53,243,718
45,92,216,719
-1,-1,-1,720
21,66,-1,721
-1,-1,-1,722
-1,523,-1,723
-1,120,221,724
36,110,228,725
21,-1,283,726
6,53,302,727
25,-1,-1,728
43,-1,-1,729
-1,116,223,730
23,-1,234,731
-1,-1,233,732
24,97,220,733
16,109,-1,734
52,-1,227,735
-1,-1,215,736
19,-1,210,737
25,94,228,738
597,-1,-1,739
24,-1,80,740
-1,43,-1,741
15,-1,-1,742
-1,-1,235,743
18,72,-1,744
-1,-1,230,745
45,109,-1,746
597,60,243,747
-1,-1,-1,748
40,47,231,749
18,101,218,750
-1,-1,241,751
-1,53,-1,752
-1,118,-1,753
-1,-1,237,754
47,42,240,755
7,527,214,756
23,114,-1,757
-1,111,354,758
47,110,-1,759
40,-1,57,760
-1,79,-1,761
14,-1,-1,762
36,38,244,763
41,73,237,764
48,120,360,765
44,105,-1,766
-1,105,238,767
-1,-1,229,768
-1,80,243,769
37,98,240,770
41,-1,236,771
-1,-1,223,772
-1,-1,250,773
-1,93,218,774
14,-1,-1,775
558,96,231,776
579,55,222,777
592,74,-1,778
37,105,222,779
16,521,216,780
-1,-1,241,781
594,64,-1,782
41,521,-1,783
16,119,322,784
47,113,219,785
-1,-1,-1,786
34,-1,-1,787
-1,119,-1,788
589,54,-1,789
18,74,-1,790
53,82,354,791
45,561,-1,792
6,-1,290,793
589,-1,-1,794
60,124,-1,795
33,131,252,796
22,102,-1,797
63,521,362,798
-1,-1,-1,799
33,61,336,800
591,-1,-1,801
50,-1,205,802
55,78,-1,803
52,93,-1,804
-1,522,246,805
38,66,284,806
34,117,28,807
416,454,-1,808
-1,468,-1,809
-1,-1,386,810
-1,-1,387,811
-1,438,-1,812
-1,456,-1,813
423,456,378,814
402,-1,231,815
-1,447,341,816
-1,-1,-1,817
-1,438,-1,818
385,435,-1,819
380,429,355,820
-1,-1,-1,821
370,-1,-1,822
-1,114,399,823
-1,-1,219,824
-1,418,-1,825
40,419,-1,826
-1,412,328,827
358,405,386,828
-1,-1,392,829
59,395,374,830
-1,-1,392,831
46,93,189,832
6,392,-1,833
-1,118,-1,834
-1,389,382,835
418,388,386,836
21,385,377,837
53,-1,248,838
50,383,284,839
58,-1,385,840
-1,382,372,841
408,382,-1,842
22,120,382,843
404,127,382,844
403,378,-1,845
402,-1,379,846
63,-1,-1,847
54,371,378,848
62,-1,-1,849
-1,-1,379,850
-1,-1,365,851
-1,-1,380,852
50,-1,365,853
-1,-1,368,854
-1,-1,-1,855
415,126,390,856
414,-1,390,857
52,385,-1,858
408,382,-1,859
403,118,-1,860
407,-1,368,861
-1,-1,383,862
-1,380,369,863
-1,375,364,864
-1,-1,294,865
399,119,-1,866
400,-1,-1,867
401,-1,380,868
401,372,378,869
52,524,-1,870
397,-1,-1,871
-1,-1,377,872
-1,-1,377,873
49,302,377,874
-1,-1,-1,875
-1,-1,378,876
468,-1,376,877
60,-1,-1,878
399,-1,377,879
400,308,-1,880
-1,-1,164,881
49,-1,391,882
62,118,188,883
59,-1,-1,884
416,-1,232,885
417,-1,387,886
422,-1,-1,887
-1,390,-1,888
426,-1,-1,889
422,-1,-1,890
420,-1,-1,891
415,385,378,892
67,-1,-1,893
-1,-1,-1,894
517,-1,-1,895
547,-1,-1,896
464,146,-1,897
60,-1,224,898
512,106,256,899
-1,142,225,900
-1,-1,-1,901
45,121,374,902
-1,-1,371,903
11,89,-1,904
